run_id,game_type,algorithm,learning_rate,batch_size,buffer_size,num_epoch,num_units,num_layers,max_steps,cpu_cores,total_ram_gb,avg_cpu_utilization,avg_gpu_utilization,avg_ram_usage_mb,peak_ram_usage_mb,target_mean_reward,iterations_to_target
run_1768084657,3DBall,PPO,0.00042879032706713284,64,4096,5,128,3,500000,16,32,4.578391959798995,14.99748743718593,12402.277386934673,12618.0,1.0,
run_1768085497,3DBall,PPO,0.0004165976254996233,512,2048,10,256,3,500000,16,32,5.663537906137184,14.566787003610107,12441.342238267149,12713.9,1.0,
run_1768086082,3DBall,PPO,0.00011229178996507904,64,16384,6,256,2,500000,16,32,4.895271867612293,13.245862884160756,12677.896453900708,12848.5,1.0,
run_1768086976,3DBall,PPO,0.00019690742105974,64,8192,7,64,2,500000,16,32,4.89978354978355,10.402597402597403,12639.878787878788,12873.0,1.0,
run_1768087956,3DBall,PPO,0.00012686655885510252,256,16384,9,128,3,500000,16,32,5.071474358974359,11.381410256410257,12659.348076923077,12931.5,1.0,
run_1768088615,3DBall,PPO,0.0003264429387081928,128,8192,3,64,2,500000,16,32,4.320444444444444,5.3244444444444445,12614.985333333334,12968.1,1.0,
run_1768089091,3DBall,PPO,0.00046029751308185313,128,8192,9,64,2,500000,16,32,5.177662337662338,7.283116883116883,12708.90909090909,12830.9,1.0,
run_1768089905,3DBall,PPO,0.00010206185757873961,64,8192,3,64,2,500000,16,32,4.606993006993007,5.940559440559441,12658.651748251748,12874.4,1.0,
run_1768090509,3DBall,PPO,0.00011460572175656133,512,2048,6,64,3,500000,16,32,4.897333333333333,18.391111111111112,12635.564888888888,12848.1,1.0,
run_1768090984,3DBall,PPO,0.00014076097370997455,128,4096,10,64,2,500000,16,32,5.312289156626506,9.95421686746988,12632.448674698795,12813.8,1.0,
run_1768091861,3DBall,PPO,4.886607975550461e-05,128,8192,8,256,2,500000,16,32,4.948603351955307,8.35754189944134,12645.421787709498,12879.8,1.0,
run_1768092617,3DBall,PPO,0.000469374489437734,128,2048,4,128,2,500000,16,32,4.540160642570281,9.63855421686747,12652.672690763053,12814.1,1.0,
run_1768093145,3DBall,PPO,0.0004218922569894085,512,8192,7,64,3,500000,16,32,5.066528925619835,7.8347107438016526,12752.805371900826,13471.7,1.0,
run_1768093657,3DBall,PPO,0.00016695594452437778,512,4096,5,256,3,500000,16,32,4.711981566820277,7.308755760368664,12650.59677419355,12743.4,1.0,
run_1768094115,3DBall,PPO,0.0002441504781686721,512,16384,5,256,3,500000,16,32,4.551869158878505,6.794392523364486,12601.044392523365,12815.6,1.0,
run_1768094568,3DBall,PPO,4.446295126821689e-05,128,2048,7,128,2,500000,16,32,4.840060240963855,14.021084337349398,12588.285542168675,12793.9,1.0,
run_1768095269,3DBall,PPO,0.0002665500485263175,128,16384,8,256,2,500000,16,32,5.069662921348314,8.52808988764045,12613.253651685392,12878.2,1.0,
run_1768096021,3DBall,PPO,0.00016111529911291093,64,2048,4,64,2,500000,16,32,4.54,11.018461538461539,12621.860923076923,12737.1,1.0,
run_1768096708,3DBall,PPO,0.00010007426121985134,256,8192,5,128,2,500000,16,32,4.549785407725322,7.4034334763948495,12716.76094420601,12842.6,1.0,
run_1768097200,3DBall,PPO,0.00019113555357507057,64,4096,6,128,3,500000,16,32,5.012775330396476,18.506607929515418,12681.977092511013,12950.0,1.0,
run_1768098159,3DBall,PPO,0.0004320005432276608,128,2048,8,128,2,500000,16,32,4.863305322128851,13.803921568627452,12684.375350140055,12826.7,1.0,
run_1768098913,3DBall,PPO,0.000431965159436766,256,4096,3,256,3,500000,16,32,4.171144278606965,6.691542288557214,12674.607462686567,12858.3,1.0,
run_1768099338,3DBall,PPO,0.0003069267167592662,256,8192,7,128,3,500000,16,32,4.853623188405797,9.184782608695652,12698.801811594203,12962.8,1.0,
run_1768099921,3DBall,PPO,0.00034454994794853747,256,4096,10,64,2,500000,16,32,5.214376996805112,9.578274760383387,12700.90287539936,12890.2,1.0,
run_1768100585,3DBall,PPO,0.00040900192175027635,256,4096,3,128,2,500000,16,32,4.277435897435898,6.128205128205129,12702.35641025641,12877.6,1.0,
run_1768100997,3DBall,PPO,4.9269440557514025e-05,64,8192,4,256,2,500000,16,32,4.526646706586827,12.230538922155688,12732.607784431138,12907.0,1.0,
run_1768101703,3DBall,PPO,0.00011228005963763426,512,2048,5,128,2,500000,16,32,4.625358851674641,16.6555023923445,12686.25071770335,12862.9,1.0,
run_1768102146,3DBall,PPO,0.00043051198712972086,64,8192,5,64,2,500000,16,32,4.735372340425532,8.037234042553191,12718.82154255319,12894.1,1.0,
run_1768102941,3DBall,PPO,0.00011570361269317545,256,16384,4,256,3,500000,16,32,4.423111111111111,8.364444444444445,12747.415555555555,12923.6,1.0,
run_1768103417,3DBall,PPO,0.00020930198975519545,128,8192,5,64,2,500000,16,32,4.586021505376344,6.146953405017921,12723.63870967742,12895.0,1.0,
run_1768104007,3DBall,PPO,0.00036199998595011853,512,4096,10,128,3,500000,16,32,5.291512915129151,10.357933579335793,12815.184132841328,12958.7,1.0,
run_1768104580,3DBall,PPO,0.00014492279935121707,64,2048,5,128,2,500000,16,32,4.657640750670241,11.394101876675602,12762.12252010724,12918.6,1.0,
run_1768105368,3DBall,PPO,0.00011719149764102078,128,8192,10,256,2,500000,16,32,4.999757281553398,10.169902912621358,12738.14004854369,12906.0,1.0,
run_1768106238,3DBall,PPO,0.00028745226581662056,256,4096,3,256,3,500000,16,32,4.22029702970297,7.138613861386139,12772.378217821783,12848.9,1.0,
run_1768106665,3DBall,PPO,0.00019759141958023611,512,4096,6,64,3,500000,16,32,4.762780269058296,10.031390134529149,12755.319282511211,12884.0,1.0,
run_1768107137,3DBall,PPO,0.00017714290018966096,512,2048,3,64,2,500000,16,32,4.360427807486631,14.433155080213904,12727.24652406417,12983.1,1.0,
run_1768107533,3DBall,PPO,0.0004506973388193827,128,16384,9,256,2,500000,16,32,5.051958224543081,8.12532637075718,12854.3,12999.8,1.0,
run_1768108345,3DBall,PPO,0.00023215685622049502,512,2048,8,64,3,500000,16,32,5.2369918699186995,18.943089430894307,12770.85406504065,13011.5,1.0,
run_1768108866,3DBall,PPO,0.0003810306873976635,256,4096,9,64,3,500000,16,32,5.085667752442997,7.96742671009772,12746.375244299674,12924.7,1.0,
run_1768109515,3DBall,PPO,8.016946873875804e-05,256,8192,9,256,3,500000,16,32,5.196190476190476,9.88888888888889,12827.795238095237,13382.1,1.0,
run_1768110180,3DBall,PPO,0.00017909359923989595,128,2048,4,64,3,500000,16,32,4.527715355805244,8.101123595505618,12803.41872659176,13016.7,1.0,
run_1768110745,3DBall,PPO,0.00033018674953653055,64,8192,9,256,2,500000,16,32,4.890459363957597,18.231448763250885,12826.175618374558,12991.8,1.0,
run_1768111941,3DBall,PPO,0.00040002357171280297,512,2048,6,256,3,500000,16,32,4.973333333333334,12.11111111111111,12805.418222222223,12959.1,1.0,
run_1768112416,3DBall,PPO,3.868820050420923e-05,64,2048,6,256,2,500000,16,32,4.622117647058824,16.705882352941178,12820.248705882354,13008.2,1.0,
run_1768113318,3DBall,PPO,0.00013975559631629672,512,8192,5,128,2,500000,16,32,4.573333333333333,6.719047619047619,12782.727619047619,13014.2,1.0,
run_1768113763,3DBall,PPO,0.00013701024993939445,256,16384,10,256,3,500000,16,32,5.14311377245509,11.437125748502995,12867.930538922155,13084.2,1.0,
run_1768114468,3DBall,PPO,0.000311410665983982,128,4096,8,128,3,500000,16,32,4.9668435013262595,15.740053050397877,12937.063395225465,13160.7,1.0,
run_1768115268,3DBall,PPO,0.00013683163908290795,512,16384,9,128,3,500000,16,32,5.012547528517111,5.437262357414449,12890.274904942966,13024.5,1.0,
run_1768115824,3DBall,PPO,9.943667100181778e-05,512,16384,8,256,2,500000,16,32,5.114285714285714,5.959183673469388,12867.815102040817,13029.4,1.0,
run_1768116343,3DBall,PPO,0.0004951822700439274,128,4096,5,64,3,500000,16,32,4.6344947735191635,7.710801393728223,12784.932055749128,12942.4,1.0,
run_1768116952,3DBall,PPO,0.00041253267444543934,128,8192,6,256,2,500000,16,32,4.912337662337662,11.28896103896104,12780.799025974025,12948.0,1.0,
run_1768117605,3DBall,PPO,0.0003973491053137629,128,2048,8,256,2,500000,16,32,4.954820936639118,16.03305785123967,12785.6826446281,12946.9,1.0,
run_1768118372,3DBall,PPO,0.0004487836957254309,64,2048,10,256,3,500000,16,32,4.833482142857143,22.772321428571427,12880.865922619048,13066.1,1.0,
run_1768119790,3DBall,PPO,0.00041793163138872914,64,8192,5,128,2,500000,16,32,4.613527851458886,7.496021220159151,12859.557824933687,13077.5,1.0,
run_1768120585,3DBall,PPO,0.00029526039097688833,128,8192,3,64,2,500000,16,32,4.284,5.56,12883.867555555556,12949.7,1.0,
run_1768121061,3DBall,PPO,0.00019853387163801,128,8192,9,128,2,500000,16,32,5.111369509043928,9.147286821705427,12886.85400516796,13047.7,1.0,
run_1768121880,3DBall,PPO,0.00030752349944530665,128,8192,5,128,2,500000,16,32,5.031338028169014,8.419014084507042,13008.642957746479,13484.6,1.0,
run_1768122481,3DBall,PPO,0.00045514093080368146,256,8192,5,64,3,500000,16,32,4.660416666666666,7.883333333333334,12887.927083333334,13035.0,1.0,
run_1768122988,3DBall,PPO,0.0003154037284205408,128,2048,9,256,2,500000,16,32,4.90025641025641,17.753846153846155,12780.857948717949,12903.0,1.0,
run_1768123811,3DBall,PPO,0.00010975772737944614,128,8192,7,128,3,500000,16,32,4.874351585014409,9.095100864553315,12802.510374639769,13001.6,1.0,
run_1768124544,3DBall,PPO,6.552812976824496e-05,512,8192,6,64,2,500000,16,32,4.727802690582959,5.089686098654709,12846.09192825112,13043.6,1.0,
run_1768125016,3DBall,PPO,0.0003564870094091122,512,4096,3,128,3,500000,16,32,4.160869565217391,4.005434782608695,12849.65543478261,13074.6,1.0,
run_1768125406,3DBall,PPO,0.00012138438563774089,128,2048,6,64,3,500000,16,32,4.811356466876972,10.078864353312303,12907.48738170347,13029.8,1.0,
run_1768126076,3DBall,PPO,2.11092214891314e-05,64,4096,5,64,2,500000,16,32,4.577127659574468,10.566489361702128,12876.851329787234,13001.5,1.0,
run_1768126871,3DBall,PPO,0.0002399761104223185,64,8192,5,128,2,500000,16,32,4.668378378378378,7.145945945945946,12908.747297297297,13074.5,1.0,
run_1768127652,3DBall,PPO,0.0002398191438189131,256,2048,10,128,2,500000,16,32,5.31698717948718,17.192307692307693,12893.961217948718,13027.0,1.0,
run_1768128311,3DBall,PPO,0.0004561984991930255,64,16384,8,256,2,500000,16,32,4.9192307692307695,17.29230769230769,12960.47326923077,13119.5,1.0,
run_1768129409,3DBall,PPO,0.000138173642059352,128,4096,5,64,2,500000,16,32,4.689247311827957,7.050179211469534,12956.617921146953,13147.5,1.0,
run_1768129999,3DBall,PPO,0.0004074303392791883,256,8192,10,64,2,500000,16,32,5.198417721518988,7.705696202531645,12965.373101265823,13188.9,1.0,
run_1768130667,3DBall,PPO,0.00038386317700810627,256,8192,7,64,3,500000,16,32,4.934420289855073,6.579710144927536,12934.697826086956,13158.2,1.0,
run_1768131251,3DBall,PPO,0.00030279986178872813,64,4096,7,128,3,500000,16,32,4.776969696969697,18.18989898989899,12955.530101010101,13164.3,1.0,
run_1768132296,3DBall,PPO,5.677815567044335e-05,128,16384,7,128,2,500000,16,32,4.964776119402985,11.561194029850746,12998.718507462687,13147.4,1.0,
run_1768133004,3DBall,PPO,0.00044789671623508365,128,16384,3,64,3,500000,16,32,4.366525423728813,6.682203389830509,12994.169491525423,13197.6,1.0,
run_1768133504,3DBall,PPO,0.00012952766450403204,512,2048,7,256,3,500000,16,32,5.080658436213992,18.666666666666668,12963.24609053498,13153.4,1.0,
run_1768134019,3DBall,PPO,0.0004642283021601325,256,16384,7,64,3,500000,16,32,4.849454545454545,7.992727272727273,12989.168727272727,13164.6,1.0,
run_1768134602,3DBall,PPO,0.00013137475310646003,128,16384,9,256,2,500000,16,32,5.105511811023622,8.328083989501312,13037.946719160105,13217.5,1.0,
run_1768135410,3DBall,PPO,0.00018671359745348051,128,2048,6,64,2,500000,16,32,4.857425742574257,11.742574257425742,12998.17689768977,13157.4,1.0,
run_1768136050,3DBall,PPO,0.00018295022642416243,256,4096,10,128,3,500000,16,32,5.2865443425076455,11.070336391437309,13086.381651376147,13215.9,1.0,
run_1768136741,3DBall,PPO,0.0004116062340663666,128,8192,10,256,2,500000,16,32,5.196125907990314,10.094430992736077,13049.744552058111,13236.5,1.0,
run_1768137614,3DBall,PPO,0.0002929929155531926,256,8192,5,256,3,500000,16,32,4.965702479338843,8.53305785123967,13053.871487603306,13233.5,1.0,
run_1768138127,3DBall,PPO,0.00011336434079285965,128,2048,3,128,2,500000,16,32,4.436283185840708,11.247787610619469,13035.92610619469,13161.7,1.0,
run_1768138605,3DBall,PPO,0.0003835910363235382,256,16384,8,256,3,500000,16,32,5.056478405315614,10.571428571428571,13059.005980066446,13229.5,1.0,
run_1768139241,3DBall,PPO,0.00015292973682598887,256,8192,10,128,2,500000,16,32,5.1175,10.90625,13082.1265625,13255.6,1.0,
run_1768139917,3DBall,PPO,0.00047488315274862,128,4096,5,64,3,500000,16,32,4.761986301369863,10.16095890410959,13173.242123287671,13991.7,1.0,
run_1768140535,3DBall,PPO,0.0004748582257041953,128,2048,8,64,2,500000,16,32,4.987430167597766,9.932960893854748,13028.258379888268,13213.3,1.0,
run_1768141292,3DBall,PPO,0.00048387820864349585,64,16384,6,64,2,500000,16,32,4.923459715639811,8.947867298578199,13058.789099526066,13255.3,1.0,
run_1768142184,3DBall,PPO,0.00014409354786319871,64,16384,9,128,2,500000,16,32,4.994424460431655,13.870503597122303,13095.11654676259,13268.7,1.0,
run_1768143357,3DBall,PPO,0.0004429336230582383,64,8192,10,64,2,500000,16,32,5.039597315436241,11.808724832214764,13145.87466442953,13329.7,1.0,
run_1768144615,3DBall,PPO,0.0003876126477055443,512,2048,10,64,3,500000,16,32,5.432967032967033,20.315018315018314,13128.170329670329,13336.7,1.0,
run_1768145193,3DBall,PPO,0.00025500464118570135,64,8192,3,128,2,500000,16,32,4.486619718309859,7.165492957746479,13153.314788732394,13379.6,1.0,
run_1768145793,3DBall,PPO,0.0002274330795297905,64,16384,3,128,2,500000,16,32,4.74425087108014,8.372822299651569,13192.212891986062,13326.5,1.0,
run_1768146400,3DBall,PPO,0.00040736452616915784,64,2048,3,64,3,500000,16,32,4.459044368600683,11.982935153583618,13178.458361774745,13391.5,1.0,
run_1768147020,3DBall,PPO,0.00022107549435645933,64,4096,5,128,2,500000,16,32,4.681720430107527,11.10752688172043,13208.45806451613,13350.2,1.0,
run_1768147808,3DBall,PPO,0.0004163598018915743,256,16384,7,64,3,500000,16,32,4.995289855072464,8.01086956521739,13201.118115942028,13365.3,1.0,
run_1768148393,3DBall,PPO,7.446004817867378e-05,64,2048,3,64,2,500000,16,32,4.448958333333334,10.020833333333334,13156.285763888889,13408.1,1.0,
run_1768149002,3DBall,PPO,4.213284682660952e-05,256,2048,9,64,2,500000,16,32,5.069230769230769,18.02675585284281,13176.80602006689,13394.1,1.0,
run_1768149634,3DBall,PPO,0.00023329939214415576,256,16384,5,128,3,500000,16,32,4.650416666666667,6.133333333333334,13251.270833333334,13439.6,1.0,
run_1768150142,3DBall,PPO,0.00010500077544598267,128,8192,3,256,3,500000,16,32,4.332905982905983,6.1923076923076925,13222.212393162394,13459.3,1.0,
run_1768150637,3DBall,PPO,0.00027179226166575387,64,8192,6,64,3,500000,16,32,4.855829596412556,8.840807174887892,13282.93542600897,13441.4,1.0,
run_1768151579,3DBall,PPO,0.0003251975403767493,64,4096,8,256,3,500000,16,32,4.77935368043088,17.709156193895872,13243.996768402154,13459.4,1.0,
run_1768152755,3DBall,PPO,3.258411906895606e-05,64,8192,6,256,2,500000,16,32,4.7904205607476635,16.52102803738318,13230.92570093458,13411.7,1.0,
run_1768153659,3DBall,PPO,7.896260501390865e-05,512,8192,9,64,3,500000,16,32,5.110943396226415,7.947169811320754,13268.515849056605,13426.6,1.0,
run_1768154220,3DBall,PPO,0.00044218065645554744,256,4096,10,64,2,500000,16,32,5.2317307692307695,9.330128205128204,13359.401923076923,13518.8,1.0,
run_1768154880,3DBall,PPO,0.0003148873480969697,128,8192,8,256,2,500000,16,32,5.061944444444444,11.05,13277.501944444444,13425.3,1.0,
run_1768155641,3DBall,PPO,0.00017425262462221158,128,8192,9,64,2,500000,16,32,5.150649350649351,7.348051948051948,13239.472207792207,13408.9,1.0,
run_1768156454,3DBall,PPO,0.0003171555838786895,512,16384,3,64,2,500000,16,32,4.2,4.540106951871658,13298.18770053476,13456.2,1.0,
run_1768156850,3DBall,PPO,0.00013933260924983267,128,4096,9,256,3,500000,16,32,4.923058252427184,14.114077669902912,13306.489805825242,13507.5,1.0,
run_1768157721,3DBall,PPO,0.00047392444457962206,64,8192,6,64,3,500000,16,32,4.836117381489842,8.510158013544018,13311.210609480813,13488.1,1.0,
run_1768158659,3DBall,PPO,0.00024386373177518809,512,8192,6,64,3,500000,16,32,4.827555555555556,7.16,13385.634222222223,13602.1,1.0,
run_1768159135,3DBall,PPO,5.2228714630143604e-05,128,2048,4,64,3,500000,16,32,4.585984848484848,9.098484848484848,13324.56212121212,13497.4,1.0,
run_1768159694,3DBall,PPO,0.0001637006251925088,64,16384,3,128,2,500000,16,32,4.440559440559441,7.9475524475524475,13362.262937062937,13526.3,1.0,
run_1768160298,3DBall,PPO,0.0003144937021117125,256,4096,10,256,3,500000,16,32,5.149695121951219,11.573170731707316,13373.474390243902,13497.3,1.0,
run_1768160992,3DBall,PPO,0.00015559423676209759,64,8192,3,64,2,500000,16,32,4.485159010600706,6.480565371024735,13365.81554770318,13536.4,1.0,
run_1768161590,3DBall,PPO,0.00030362071239547334,256,8192,3,128,3,500000,16,32,4.351707317073171,6.892682926829268,13476.528780487804,13581.0,1.0,
run_1768162025,3DBall,PPO,9.519446583338674e-05,64,4096,4,64,3,500000,16,32,4.629855072463768,8.797101449275363,13364.591014492753,13493.8,1.0,
run_1768162758,3DBall,PPO,0.00033570090494165766,64,2048,6,64,3,500000,16,32,4.781776765375854,15.804100227790434,13377.09908883827,13561.4,1.0,
run_1768163685,3DBall,PPO,0.00035093193997703617,128,8192,10,64,2,500000,16,32,5.197330097087379,8.699029126213592,13381.504126213593,13541.6,1.0,
run_1768164557,3DBall,PPO,0.00035304829485914465,128,8192,7,64,3,500000,16,32,4.977521613832853,8.538904899135447,13439.871181556196,13622.5,1.0,
run_1768165291,3DBall,PPO,0.00042703360052567173,128,8192,5,256,2,500000,16,32,4.721631205673759,9.563829787234043,13512.570212765957,13655.7,1.0,
run_1768165888,3DBall,PPO,0.0002140959889189414,128,4096,3,64,3,500000,16,32,4.307725321888412,7.120171673819742,13463.575536480686,13662.5,1.0,
run_1768166382,3DBall,PPO,0.00022586202826947827,512,4096,10,256,2,500000,16,32,5.458582089552239,11.343283582089553,13455.14552238806,13660.5,1.0,
run_1768166950,3DBall,PPO,0.00025903796867616656,256,16384,8,128,2,500000,16,32,5.219230769230769,8.426573426573427,13471.051048951049,13614.3,1.0,
run_1768167555,3DBall,PPO,0.00042094771092148316,256,4096,8,64,2,500000,16,32,5.093617021276596,11.453900709219859,13450.801063829787,13598.1,1.0,
run_1768168152,3DBall,PPO,0.00019610638667392742,64,2048,3,64,2,500000,16,32,4.434642857142857,8.667857142857143,13434.980714285713,13662.0,1.0,
run_1768168745,3DBall,PPO,0.00012566975966565462,64,16384,9,128,3,500000,16,32,5.162520729684909,21.124378109452735,13522.699170812604,13673.4,1.0,
run_1768170019,3DBall,PPO,0.00014662848527245465,256,4096,9,256,2,500000,16,32,5.105762711864407,8.494915254237288,13445.183050847458,13685.9,1.0,
run_1768170642,3DBall,PPO,0.0003640219860634995,64,16384,9,128,3,500000,16,32,5.214427860696517,21.655058043117744,13472.678938640132,13726.5,1.0,
run_1768171916,3DBall,PPO,0.00021017824662504975,256,4096,9,128,2,500000,16,32,5.240666666666667,12.68,13535.238333333333,13702.6,1.0,
run_1768172550,3DBall,PPO,0.00035561338142583266,64,4096,8,128,3,500000,16,32,5.047826086956522,20.15036231884058,13629.33731884058,13830.5,1.0,
run_1768173716,3DBall,PPO,0.0001858847396580374,64,2048,10,256,2,500000,16,32,4.884390243902439,21.557723577235773,13614.166991869919,13808.0,1.0,
run_1768175014,3DBall,PPO,0.0002240816795995005,64,4096,3,256,2,500000,16,32,4.374825174825175,12.807692307692308,13599.953496503496,13790.4,1.0,
run_1768175619,3DBall,PPO,0.00021099803143739335,512,4096,3,128,2,500000,16,32,4.38,11.389189189189189,13586.331351351351,13798.6,1.0,
run_1768176011,3DBall,PPO,0.0002938920124847568,64,8192,8,256,3,500000,16,32,4.890777576853526,12.755877034358047,13653.42007233273,13804.7,1.0,
run_1768177178,3DBall,PPO,0.00048326421301045033,128,16384,4,128,2,500000,16,32,4.554724409448819,6.062992125984252,13629.197244094488,13812.2,1.0,
run_1768177716,3DBall,PPO,0.00044865005585695885,512,8192,10,256,2,500000,16,32,5.404477611940298,5.858208955223881,13632.014552238807,13796.4,1.0,
run_1768178284,3DBall,PPO,0.00033199428288165273,256,2048,5,128,2,500000,16,32,4.565350877192983,13.302631578947368,13599.295614035087,13846.0,1.0,
run_1768178767,3DBall,PPO,6.450195645409038e-05,64,4096,5,64,3,500000,16,32,4.544642857142857,10.701530612244898,13607.786989795919,13752.3,1.0,
run_1768179597,3DBall,PPO,0.00021377298212986893,64,4096,6,128,3,500000,16,32,4.807538802660754,18.124168514412418,13752.329490022174,13929.2,1.0,
run_1768180550,3DBall,PPO,0.00020816985162137237,256,2048,3,64,3,500000,16,32,4.233990147783251,12.206896551724139,13616.326600985221,13671.9,1.0,
run_1768180980,3DBall,PPO,0.0001931647656905337,256,16384,10,256,2,500000,16,32,5.295297805642633,8.266457680250785,13667.220689655172,13834.5,1.0,
run_1768181655,3DBall,PPO,0.0004285758062511712,256,8192,3,256,2,500000,16,32,4.259390862944162,4.101522842639594,13638.195939086294,13969.7,1.0,
run_1768182072,3DBall,PPO,0.00019255484355485916,128,16384,5,256,2,500000,16,32,4.903180212014134,8.406360424028268,13666.490812720847,13801.9,1.0,
run_1768182671,3DBall,PPO,0.0004640126374652161,512,16384,5,64,2,500000,16,32,4.62047619047619,4.961904761904762,13665.798095238095,13929.3,1.0,
run_1768183116,3DBall,PPO,0.00042835545615349356,256,16384,3,64,3,500000,16,32,4.225,5.666666666666667,13795.151960784313,13894.6,1.0,
run_1768183548,3DBall,PPO,0.0001724336481351847,64,16384,4,128,2,500000,16,32,4.723030303030303,9.054545454545455,13760.820303030303,14059.8,1.0,
run_1768184246,3DBall,PPO,3.046463578654842e-05,512,8192,4,128,2,500000,16,32,4.159803921568628,5.867647058823529,13774.425490196078,13831.1,1.0,
run_1768184679,3DBall,PPO,0.0004274022282126054,64,16384,8,128,3,500000,16,32,4.844746376811594,19.309782608695652,13778.29311594203,14597.2,1.0,
run_1768185845,3DBall,PPO,0.0002958217046902955,128,4096,5,64,3,500000,16,32,4.547474747474747,7.245791245791246,13669.965993265992,13876.9,1.0,
run_1768186473,3DBall,PPO,0.0003459887280156547,64,4096,3,64,2,500000,16,32,4.404642857142857,9.689285714285715,13745.097857142857,13883.9,1.0,
run_1768187067,3DBall,PPO,0.00042765782691042784,512,16384,9,64,3,500000,16,32,5.103007518796993,6.007518796992481,13748.072932330828,13906.8,1.0,
run_1768187630,3DBall,PPO,4.254152231752277e-05,64,2048,8,64,3,500000,16,32,5.0013232514177695,14.862003780718336,13720.91190926276,13899.4,1.0,
run_1768188747,3DBall,PPO,0.00012108723601467475,64,4096,7,64,2,500000,16,32,4.8755888650963595,13.092077087794433,13734.665096359742,13905.3,1.0,
run_1768189748,3DBall,PPO,0.00022318638233219298,512,16384,8,256,3,500000,16,32,5.0172,6.184,13829.34,14075.7,1.0,
run_1768190277,3DBall,PPO,3.839886170387009e-05,256,4096,5,256,3,500000,16,32,4.5675,9.366666666666667,13887.167083333334,13999.3,1.0,
run_1768190786,3DBall,PPO,0.00037078135670436156,64,8192,8,256,2,500000,16,32,4.915145631067961,14.060194174757282,13801.724466019417,13942.0,1.0,
run_1768191876,3DBall,PPO,0.0003046851127258728,64,8192,6,64,2,500000,16,32,4.754567307692308,9.83173076923077,13783.176201923077,13961.2,1.0,
run_1768192757,3DBall,PPO,0.0003466201848616166,512,4096,7,256,3,500000,16,32,4.946413502109705,9.164556962025317,13784.304219409283,13960.9,1.0,
run_1768193259,3DBall,PPO,0.0001365854368267081,128,16384,3,64,3,500000,16,32,4.236929460580913,6.236514522821577,13811.340248962655,13996.2,1.0,
run_1768193769,3DBall,PPO,0.00020704944195505518,128,2048,7,128,3,500000,16,32,4.811461318051576,14.214899713467048,13899.371633237823,14042.2,1.0,
run_1768194507,3DBall,PPO,0.00014461158671456758,128,4096,7,128,3,500000,16,32,4.8054131054131055,13.698005698005698,13868.20113960114,14063.2,1.0,
run_1768195250,3DBall,PPO,0.00022665378754380415,64,2048,6,128,2,500000,16,32,4.669711538461539,12.649038461538462,13853.22235576923,14006.5,1.0,
run_1768196129,3DBall,PPO,0.00013799938524200432,64,4096,5,64,3,500000,16,32,4.863544303797468,11.551898734177215,13808.024303797469,14618.3,1.0,
run_1768196965,3DBall,PPO,0.00024373283090157265,512,4096,9,64,3,500000,16,32,5.40187265917603,13.808988764044944,13736.236329588015,13934.1,1.0,
run_1768197531,3DBall,PPO,0.00042611059258028817,256,16384,9,256,2,500000,16,32,5.126732673267327,10.254125412541255,13883.518811881188,14019.7,1.0,
run_1768198172,3DBall,PPO,0.0004449184854279784,64,8192,6,128,3,500000,16,32,4.815401785714286,14.642857142857142,13799.208482142858,14079.0,1.0,
run_1768199119,3DBall,PPO,4.2910878602242536e-05,256,8192,6,256,3,500000,16,32,4.7656370656370655,8.451737451737452,13822.603861003861,14050.8,1.0,
run_1768199666,3DBall,PPO,0.00033185567057750394,256,4096,5,128,2,500000,16,32,4.636956521739131,7.760869565217392,13777.707826086957,13958.1,1.0,
run_1768200154,3DBall,PPO,0.00031111955284987536,512,8192,3,64,3,500000,16,32,4.203723404255319,6.154255319148936,13802.307978723404,13997.2,1.0,
run_1768200552,3DBall,PPO,1.973389506251727e-05,256,4096,8,64,3,500000,16,32,4.81980198019802,9.650165016501651,13828.018811881188,14003.5,1.0,
run_1768201193,3DBall,PPO,0.00014174174578606203,128,4096,5,128,2,500000,16,32,4.633333333333334,10.405017921146953,13931.517204301075,14057.5,1.0,
run_1768201784,3DBall,PPO,0.000486989592467758,128,16384,7,128,2,500000,16,32,5.0782089552238805,10.259701492537314,13914.628955223881,14130.5,1.0,
run_1768202493,3DBall,PPO,0.00036144865379820367,512,16384,6,128,3,500000,16,32,4.8669603524229075,5.590308370044053,13898.239647577093,14038.6,1.0,
run_1768202974,3DBall,PPO,0.0003241024696643637,64,2048,3,64,3,500000,16,32,4.422184300341297,10.071672354948806,13847.177133105803,14021.8,1.0,
run_1768203595,3DBall,PPO,7.413533560598263e-05,128,16384,6,256,2,500000,16,32,4.754575163398693,9.738562091503267,13883.645098039216,14154.7,1.0,
run_1768204242,3DBall,PPO,0.0004965181963378794,256,16384,9,128,2,500000,16,32,5.178807947019868,10.235099337748345,13926.083443708609,14102.9,1.0,
run_1768204883,3DBall,PPO,0.00031645632504887606,512,8192,10,256,2,500000,16,32,5.419101123595506,6.531835205992509,14034.991011235956,14233.1,1.0,
run_1768205448,3DBall,PPO,0.0003228296207403877,128,8192,10,64,2,500000,16,32,5.155745721271393,8.156479217603913,13989.36674816626,14151.8,1.0,
run_1768206313,3DBall,PPO,0.0004462190035855667,64,8192,3,128,3,500000,16,32,4.421140939597316,10.234899328859061,13999.31711409396,14187.0,1.0,
